id,Y18
4752,20.337397
4753,21.334251
4754,21.379862
4755,20.753119
4756,20.826822
4757,20.67172
4758,20.646906
4759,20.513784
4760,20.473589
4761,20.542973
4762,20.876091
4763,20.676252
4764,20.437843
4765,20.571024
4766,20.579664
4767,20.08215
4768,20.397865
4769,20.32958
4770,20.695925
4771,20.812052
4772,20.222788
4773,20.069376
4774,20.698038
4775,20.730928
4776,20.405268
4777,19.872166
4778,19.47598
4779,19.315775
4780,19.112835
4781,20.101906
4782,19.208904
4783,19.24084
4784,19.269423
4785,19.195833
4786,19.580015
4787,19.47033
4788,19.508347
4789,19.975023
4790,19.793764
4791,19.823769
4792,19.886942
4793,19.802107
4794,20.153082
4795,20.87623
4796,21.01594
4797,21.335333
4798,21.562483
4799,22.118006
4800,22.560234
4801,23.039412
4802,23.12597
4803,24.121965
4804,24.916847
4805,25.515898
4806,27.2007
4807,27.747396
4808,28.638155
4809,28.775873
4810,30.181868
4811,30.586899
4812,31.678295
4813,33.207985
4814,33.501583
4815,34.21912
4816,36.606014
4817,37.10622
4818,36.918995
4819,37.989456
4820,38.23548
4821,39.196064
4822,38.5217
4823,38.98068
4824,38.95249
4825,39.51035
4826,40.119766
4827,40.374382
4828,39.57203
4829,40.21094
4830,40.095566
4831,39.42274
4832,40.460354
4833,40.28378
4834,40.494408
4835,40.863457
4836,40.514023
4837,39.566776
4838,39.90881
4839,39.77749
4840,39.6429
4841,39.221092
4842,39.184113
4843,39.419445
4844,39.204624
4845,38.479206
4846,37.066517
4847,36.496983
4848,36.786446
4849,36.54385
4850,36.374546
4851,36.441013
4852,35.962296
4853,36.183346
4854,35.748936
4855,35.107693
4856,35.287083
4857,34.659492
4858,34.648796
4859,34.93485
4860,34.55306
4861,33.065228
4862,32.40584
4863,32.233013
4864,32.458675
4865,30.737095
4866,31.012018
4867,30.375853
4868,29.687225
4869,29.39512
4870,29.364809
4871,28.352633
4872,27.558105
4873,26.945696
4874,26.76132
4875,26.603903
4876,26.070246
4877,25.738104
4878,25.332308
4879,24.763119
4880,24.561472
4881,24.461985
4882,24.144379
4883,24.076479
4884,23.97495
4885,23.14108
4886,23.271454
4887,23.139185
4888,23.078615
