id,Y18
4752,20.444798
4753,20.350298
4754,20.151104
4755,20.171238
4756,20.371332
4757,20.266024
4758,20.27648
4759,20.071096
4760,19.709751
4761,19.59371
4762,19.388134
4763,19.21263
4764,19.221796
4765,18.950352
4766,18.865093
4767,18.85882
4768,18.598759
4769,18.511803
4770,18.431982
4771,18.350586
4772,18.344608
4773,18.431982
4774,18.511803
4775,18.767933
4776,18.333445
4777,18.244495
4778,17.911358
4779,17.667013
4780,17.64399
4781,17.524124
4782,17.524124
4783,17.750404
4784,17.667013
4785,17.575344
4786,17.47391
4787,17.357746
4788,17.406784
4789,17.26282
4790,17.26282
4791,17.556713
4792,18.235039
4793,18.487507
4794,18.822136
4795,19.438763
4796,19.736889
4797,20.235714
4798,20.622921
4799,21.175638
4800,21.523758
4801,21.868061
4802,22.43298
4803,23.381756
4804,24.305307
4805,24.97253
4806,24.426449
4807,26.067474
4808,27.688929
4809,27.57846
4810,26.21799
4811,26.543758
4812,28.144184
4813,30.632074
4814,30.80917
4815,29.980595
4816,31.048655
4817,33.22797
4818,33.73773
4819,33.900955
4820,32.524708
4821,30.488361
4822,32.42901
4823,34.381504
4824,33.86901
4825,34.605095
4826,34.3214
4827,33.56518
4828,33.43713
4829,33.489124
4830,33.876057
4831,33.30737
4832,33.02521
4833,34.32166
4834,36.20129
4835,34.99879
4836,35.248974
4837,35.516018
4838,33.202984
4839,33.58871
4840,33.63143
4841,32.662266
4842,33.12507
4843,33.210403
4844,34.12876
4845,33.06347
4846,36.18854
4847,36.3363
4848,33.91416
4849,33.55107
4850,32.96746
4851,32.748333
4852,32.70003
4853,32.705067
4854,33.18591
4855,32.61664
4856,32.76886
4857,33.185413
4858,33.449375
4859,33.633633
4860,33.58871
4861,33.222126
4862,33.3278
4863,33.72751
4864,33.71581
4865,33.43713
4866,34.453022
4867,34.92615
4868,34.153313
4869,33.087055
4870,31.95252
4871,31.023426
4872,29.724567
4873,28.32183
4874,26.539953
4875,25.127016
4876,25.101963
4877,23.676414
4878,24.274017
4879,25.190853
4880,24.072973
4881,23.627289
4882,22.66272
4883,22.43298
4884,22.237137
4885,22.045502
4886,22.212044
4887,22.039923
4888,21.675491
4889,21.60114
4890,21.293327
4891,21.379326
4892,21.121338
4893,20.827002
4894,20.665443
4895,20.608604
4896,20.407848
4897,20.106466
4898,20.106466
4899,19.976484
4900,19.976484
4901,19.850494
4902,19.916046
4903,19.788422
4904,19.7494
4905,19.488867
4906,19.378311
4907,19.277952
4908,19.219517
4909,19.038565
4910,19.025455
4911,19.025455
4912,19.08662
4913,18.904366
4914,18.773514
4915,18.8444
4916,18.759243
4917,18.774765
4918,18.547352
4919,18.547352
4920,18.489489
4921,18.377857
4922,18.313911
4923,18.232216
4924,18.296146
4925,18.212063
4926,18.24171
4927,18.326385
4928,18.41001
4929,18.56702
4930,18.705984
4931,18.385448
4932,18.40569
4933,18.340355
4934,18.670092
4935,18.85393
4936,19.291584
4937,19.655037
4938,19.671442
4939,19.439884
4940,19.785194
4941,20.052649
4942,20.522787
4943,21.041553
4944,21.490023
4945,21.805481
4946,22.113577
4947,21.992847
4948,21.809547
4949,22.304161
4950,22.6353
4951,23.401648
4952,25.677305
4953,26.068764
4954,26.753372
4955,27.984238
4956,29.00528
4957,30.710293
4958,30.938805
4959,32.412605
4960,32.802994
4961,33.765488
4962,33.133
4963,33.70971
4964,34.3214
4965,33.62865
4966,33.142735
4967,32.91538
4968,32.53376
4969,32.792465
