id,Y18
4752,20.900927
4753,20.762854
4754,20.665445
4755,20.459698
4756,19.955067
4757,19.782536
4758,19.827276
4759,19.672302
4760,19.349506
4761,19.139053
4762,19.296764
4763,19.197329
4764,19.111294
4765,19.165867
4766,19.158852
4767,19.28077
4768,19.096504
4769,18.981434
4770,19.2294
4771,19.238201
4772,19.04762
4773,18.585823
4774,18.843033
4775,19.142357
4776,19.206379
4777,19.008335
4778,18.654629
4779,18.787687
4780,18.509178
4781,18.535517
4782,18.846405
4783,18.493404
4784,18.744286
4785,18.61309
4786,18.575266
4787,18.612747
4788,18.582792
4789,18.69873
4790,19.213554
4791,19.299084
4792,19.922363
4793,19.944979
4794,20.191809
4795,20.846601
4796,21.608135
4797,22.646175
4798,23.354237
4799,23.847181
4800,24.436169
4801,24.076977
4802,23.734028
4803,23.684048
4804,24.403591
4805,24.64292
4806,25.967728
4807,26.957115
4808,28.041576
4809,28.764225
4810,30.143284
4811,30.760607
4812,30.798822
4813,31.79036
4814,31.688374
4815,32.13087
4816,33.32062
4817,33.653343
4818,34.070724
4819,34.49276
4820,35.154217
4821,34.93391
4822,35.37047
4823,35.51255
4824,35.73159
4825,35.79863
4826,35.825584
4827,35.8238
4828,35.813126
4829,35.636986
4830,35.058235
4831,34.81891
4832,34.739563
4833,34.614952
4834,34.096573
4835,34.10874
4836,32.430763
4837,31.048914
4838,31.221678
4839,32.33622
4840,33.26264
4841,33.4738
4842,33.275154
4843,33.507706
4844,33.69862
4845,33.103928
4846,32.08683
4847,31.802418
4848,31.607718
4849,31.864323
4850,30.991016
4851,30.911972
4852,31.731754
4853,32.11976
4854,32.17602
4855,31.507486
4856,30.93776
4857,30.75851
4858,31.363476
4859,31.921713
4860,31.739712
4861,30.859905
4862,29.627739
4863,29.48713
4864,29.678438
4865,29.012108
4866,28.805218
4867,28.279644
4868,27.517025
4869,26.716599
4870,25.965244
4871,25.077707
4872,24.60056
4873,24.51927
4874,24.498703
4875,24.53542
4876,24.315952
4877,24.12077
4878,24.220325
4879,23.770756
4880,23.650574
4881,23.374718
4882,23.074444
4883,22.890835
4884,22.78135
4885,22.61444
4886,22.751251
4887,22.866371
4888,22.510414
4889,22.126768
4890,21.634195
4891,21.289436
4892,21.468246
4893,21.293066
4894,20.49356
4895,20.358936
4896,20.510612
4897,20.636332
4898,20.313223
4899,19.880024
4900,19.42347
4901,19.48854
4902,19.259947
4903,19.030895
4904,18.654339
4905,18.549133
4906,18.46719
4907,18.54012
4908,18.68639
4909,18.736675
4910,18.512396
4911,18.48732
4912,18.304602
4913,18.158241
4914,17.850422
4915,17.952053
4916,18.093847
4917,17.892536
4918,17.918274
4919,17.69833
4920,17.688828
4921,17.658218
4922,17.60431
4923,17.478031
4924,17.500948
4925,17.77531
4926,17.98797
4927,17.814991
4928,18.257229
4929,18.266983
4930,18.795345
4931,19.00656
