id,Y18
4752,20.94591
4753,20.400368
4754,19.864672
4755,19.638037
4756,18.99324
4757,18.63297
4758,18.503654
4759,18.518593
4760,18.514442
4761,18.434944
4762,18.562727
4763,18.417566
4764,18.520956
4765,18.731829
4766,18.77736
4767,18.530664
4768,18.58016
4769,18.188253
4770,18.513002
4771,18.64062
4772,18.314396
4773,18.325653
4774,18.708364
4775,18.685766
4776,18.934961
4777,18.775116
4778,18.16159
4779,18.356321
4780,17.78784
4781,18.188358
4782,18.394045
4783,18.38254
4784,18.435883
4785,18.474293
4786,18.449858
4787,18.477884
4788,18.643492
4789,18.924713
4790,19.206537
4791,19.416622
4792,19.658398
4793,19.848162
4794,19.934078
4795,20.62055
4796,20.834963
4797,21.609007
4798,22.628262
4799,23.734936
4800,24.53338
4801,24.68866
4802,25.239403
4803,25.980469
4804,26.841372
4805,28.2506
4806,29.244293
4807,29.999344
4808,31.064796
4809,31.637224
4810,32.455036
4811,32.78215
4812,33.490017
4813,34.3669
4814,34.93053
4815,35.768684
4816,36.444347
4817,36.999954
4818,39.039906
4819,39.6518
4820,40.506405
4821,40.802124
4822,40.54291
4823,40.93211
4824,41.56223
4825,40.29716
4826,41.19214
4827,41.14061
4828,40.801132
4829,41.76961
4830,41.698124
4831,41.576805
4832,41.93609
4833,42.160282
4834,42.12969
4835,41.37998
4836,40.047565
4837,39.02982
4838,38.56058
4839,37.698757
4840,36.73684
4841,36.24688
4842,36.136
4843,36.076164
4844,35.508976
4845,35.22335
4846,33.91685
4847,33.411045
4848,33.495068
4849,33.61669
4850,33.40794
4851,33.548344
4852,33.437496
4853,33.663776
4854,33.543056
4855,31.996143
4856,32.760586
4857,32.59883
4858,32.913414
4859,32.995644
4860,32.890617
4861,31.901606
4862,31.376553
4863,31.494204
4864,31.34452
4865,30.053009
4866,29.7538
4867,29.299612
4868,28.74332
4869,28.046133
4870,27.565983
4871,26.738768
4872,26.105358
4873,25.740507
4874,25.551685
4875,25.421602
4876,25.057909
4877,24.765041
4878,24.356321
4879,23.852125
4880,23.596716
4881,23.502901
4882,23.263325
4883,23.114758
4884,22.705568
4885,22.803505
4886,23.335676
4887,23.723017
4888,23.83488
4889,23.126345
4890,22.861578
4891,22.551857
4892,22.581802
4893,22.208815
4894,22.17099
4895,21.448881
4896,21.589815
4897,22.577385
4898,22.428938
4899,22.448507
4900,22.332342
4901,22.335886
4902,21.89028
4903,21.690876
4904,21.27381
